BXP,,11:50,Y505,,220702-05
FUP,112,3,,1
BJP,107,23
ZMP,199,6
CGV,39,2
YOV,70,2
DTV,53,10
JAC,97,6
NDC,83,8
BDC,131,4
BTC,17
BTC,,16:16,K56
NDC,161,10
JAC,83,6
FZC,58,2
DTV,44,7
YOV,43,2
CGV,67,2,,1
ZMP,36,6
BJP,199,23
QTP,182,4
SHD,25,6
HLD,91,2
JZD,39,6
DHD,66,2
XMD,43,2
SYT,52,23
SXT,15,2
LYT,32,3
AST,18,3
HCT,26,2
DQT,29,3
XYT,37,3
WDT,48,3
PLT,20,3
JZT,36,3
DLT,34
XAY,,14:10,K60
WNY,38,3
HXY,25,3
HGY,25,4
TGY,23,4
SMF,104,3
LYF,110,6
ZZF,113,41
KFF,46,3
LKF,31,10,,1
SQF,68,23
FYH,116,27
BBH,218,26
YLH,191,4
UTH,46,3
HIH,34,4
NUH,65
NUH,,16:54,K62
HIH,42,4
UTH,34,4
YLH,40,4
CUH,71,4
MGH,43,4
BBH,44,29
HAH,96,4
FYH,80,24,,1
SQF,128,6
MQF,37,4
KFF,57,5
ZZF,46,25
LYF,95,3
SMF,103,3
SXF,22,3
WNY,140,3
XAY,49
SNH,,14:18,K71
SAH,23,3
JXH,32,5
HNH,18,12
XHH,51,9
ZDH,36,3
YWH,26,4
JBH,39,6
QEH,52,4
SRG,97,4
YTG,73,14
CSQ,348,23,,1
AEQ,64,5
TYA,91,3
NHA,26,3
JXA,41,12
SZA,32,4
LBA,48,4
LFA,11,4
XFA,24,8
QNW,27,6
FLW,136,7
CUW,79
CUW,,09:46,K73
FLW,69,11
QNW,137,5
XFA,27,5
LBA,31,3
JXA,71,18
TYA,68,3
AEQ,95,6
CSQ,90,27
PXG,114,4
QEH,423,3,,1
JBH,56,6
YWH,34,6
ZDH,26,30
XHH,41,6
HNH,47,6
JXH,18,5
JSH,14,4
SAH,24,5
SNH,51
SNH,,18:24,K79
SAH,23,4
JSH,22,3
JXH,13,4
XHH,68,6
YWH,75,5
JBH,43,6
QEH,63,5,,1
SRG,83,4
YTG,89,6
XUG,139,4
YEG,34,4
PXG,43,6
LLG,56,3
XTQ,65,5
LDQ,68,6
LAQ,37,3
EHQ,39,4
HHQ,186,20
KLW,248,4
GIW,155,12
UMW,219,8,,2
XWM,105,4
QJM,59,5
KMM,94
KMM,,18:59,K80
QJM,105,6
XWM,61,5
UMW,90,7
GIW,192,13,,1
HHQ,387,23
LAQ,221,3
LDQ,39,6
XTQ,68,4
PXG,113,6
YEG,41,4
XUG,40,4
YTG,147,6
SRG,66,4
QEH,98,4,,2
JBH,56,6
YWH,37,3
XHH,64,6
HNH,48,4
JXH,18,4
SNH,59
GZQ,,17:20,K82
SGQ,138,5
HYQ,205,6
CSQ,120,9,,1
YYQ,83,4
WCN,165,28
XUN,177,3
QSN,50,3
ZDN,18,9
XPN,41,2
LON,20,6
PEN,70,20
ROF,76,5
LYF,81,6
HSY,221,3
WNY,48,2
XAY,59
XAY,,09:53,K84
LIY,22,3
WNY,19,13
TGY,61,2
LYF,207,6
ROF,82,5
PEN,74,4
LON,86,6
ZDN,39,3
XUN,59,5
XGN,99,3
WCN,63,39,,1
YYQ,137,4
CSQ,90,25
HYQ,119,5
CZQ,101,5
GZQ,267
GZQ,,18:41,K85
DMQ,67,12
HCQ,43,5
VIQ,50,3
GZG,231,4,,1
VAG,121,4
NXG,132,12
JJG,92,46
HKG,21,3
DCG,21,3
PYG,31,3
JDG,24
JDG,,14:58,K87,,220622-0711
PYG,24,4
DCG,31,15
HKG,21,47
JJG,38,21
NXG,96,10
VAG,138,4
THG,22,13
GZG,96,6,,1,220623-0712
VIQ,229,3
HCQ,51,3
DMQ,44,5
GZQ,67
BXP,,22:17,K89
ZMP,196,8,,1
DTV,158,8
JAC,97,6
NDC,83,16
HHC,13
HHC,,21:43,K90
NDC,12,6
JAC,85,7
DTV,112,14,,1
ZMP,141,9
BXP,201
BJQ,,17:55,K92
DMQ,39,6
HCQ,43,4
VIQ,50,6
LUQ,55,4
GZG,212,4,,1
NCG,268,21
JJG,80,7
VEH,45,3
QWH,68,3
APH,23,6
TTH,33,4
UJH,25,3
HFH,86,44
BBH,153,28
MGH,38,3
CUH,43,3
YLH,114,3
UTH,40,3
NUH,72
NUH,,11:56,K94
RBH,30,4
UTH,45,5
YLH,41,4
CUH,79,4
MGH,43,15
BBH,44,29
HFH,121,31
APH,119,6
JJG,132,6,,1
NCG,85,23
VAG,137,4
GZG,120,4
EFG,48,4
LUQ,153,3
VIQ,55,3
HCQ,51,5
DMQ,44,6
BJQ,51
BJP,,13:18,K95
SHD,247,6
SZD,44,2
XCD,29,2
HLD,18,2
JZD,40,9
GBD,42,2
PVD,23,3
HCT,59,2
AST,26,3
LYT,20,3
SYT,51,22,,1
FET,55,12
MHL,162,13
LYL,67
LYL,,17:50,K97
MHL,67,23
QYT,77,2
FET,88,6
SYT,57,29
LYT,44,5,,1
AST,19,4
HCT,26,3
PVD,67,6
SHD,212,6
QTP,20,16
BEP,17,21
UXP,59,2
FUP,37,5
ATP,22,37
JIP,22,13
BJP,73
BJP,,23:20,K101
COP,173,18,,1
DZP,76,2
JNK,90,15
TAK,48,4
YZK,56,3
ZIK,16,12
ZFK,48,10
XCH,60,12
BBH,102,4
NJH,118,8
MAH,79,3
WHH,50,6
ECH,52,3
GRH,40,3
CFH,30,4
MOH,42,4
HZH,71,19
ZDH,70,12
YWH,26,5
RNH,34,39
RYH,32,2,,2
QUH,21,4
JYH,27,42
RZH,234
RZH,,11:03,K102
QVH,65,5
JYH,106,2
QUH,37,8
RYH,21,6
RNH,25,41
YWH,29,4
ZDH,27,3
HZH,105,15
CFH,77,3
ECH,67,3
WHH,53,6
NJH,121,6,,1
XCH,233,29
YZK,111,2
TAK,56,4
JNK,59,19
YCK,40,3
DZP,56,3
COP,69,6
QXP,20,2
TXP,62,2
LFP,41,10
BJP,60
BXP,,23:31,K105
FTP,16,4
HSP,163,3,,1
UCK,99,6
HIK,90,3
SPF,70,15
BZH,41,3
FYH,76,6
MCN,156,6
JJG,137,4
NCG,89,18
VAG,137,3
THG,22,3
GZG,95,6
EFG,42,3
UNG,40,3
DNG,30,3
LUQ,75,20,,2
VIQ,55,3
HCQ,55,4
DMQ,58,19
BJQ,46
BJQ,,11:15,K106,,220622-0711
DMQ,36,5
HCQ,43,4
VIQ,50,3
LUQ,55,3
DNG,80,3
GZG,98,4
VAG,124,4
NCG,136,19
KCN,376,4,,1,220623-0712
FYH,106,8
BZH,67,4
SPF,43,4
HIK,68,7
UCK,96,6
QYP,52,2
HSP,53,6
SYP,49,2
RQP,25,2
FTP,96,5
BXP,17
SNH,,15:05,K111
JSH,42,3
JXH,13,4
HNH,18,5
XHH,59,8
YWH,83,4
JBH,39,6
QEH,50,4
SRG,85,4
YTG,82,15
LDQ,373,20,,1
EHQ,79,5
HHQ,201,14
YZW,112,4
ZUW,63,4
AQW,34,5
KLW,43,6
VMW,51,4
GIW,107
GIW,,09:16,K112
GTW,60,4
VMW,35,4
KLW,56,5
AQW,41,5
ZUW,36,4
YZW,70,5
HHQ,111,10
LDQ,254,6
XTQ,68,3
SRG,428,4,,1
QEH,116,4
JBH,64,6
YWH,34,3
XHH,64,4
HNH,50,3
JXH,18,3
SAH,39,3
SNH,30
BXP,,11:36,K117
ZXP,45,16
BDP,49,22
SJP,87,13
GIP,29,11
UUP,11,2
XTP,29,2
HDP,38,2
AYF,51,3
HAF,29,2
XXF,41,9
ZZF,59,24
NFF,291,4,,1
XFN,120,21
AKY,246,10
XHY,175,2
RXW,42,6
NCW,97,3
CDW,134
CDW,,23:30,K118
RXW,313,8,,1
WYY,94,2
ZVY,46,2
AKY,35,8
XFN,307,25
NFF,111,3
NAF,41,3
LAF,35,2
BFF,21,3
ROF,33,3
ZZF,195,19
XXF,63,4
HAF,40,3
AYF,29,4
XTP,63,3,,2
SJP,71,6
BDP,80,6
BXP,107
SNH,,13:40,K123
SAH,23,3
JXH,32,4
HNH,18,4
XHH,54,6
YWH,65,4
JBH,39,6
QEH,71,5
SRG,88,3
YTG,68,6
NCG,91,7
WCN,282,22,,1
SZN,115,5
ZYN,50,3
XFN,45,36
GCN,53,2
SNN,64
XAY,,22:19,K126
WNY,40,3
LYF,272,2,,1
ZZF,98,27
KFF,49,19
LKF,29,2
SQF,59,6
HIK,68,3
UCK,96,7
HSP,106,4
RQP,79,2
RMP,36,2
TJP,98,8
UXP,131,9
QTP,74,4
SHD,25,21
SBT,294,29,,2
SPT,144,4
GLT,33,16
CCT,49
CCT,,13:42,K128
GLT,38,2
SPT,40,2
TLT,70,2
SBT,47,8
GBD,113,10
JZD,40,4
SHD,133,6
TSP,120,2,,1
TJP,86,8
HSP,195,2
UCK,99,21
TTK,35,2
YPK,27,23
HIK,35,3
SQF,74,6
KFF,87,7
ZZF,49,22
YSF,73,3
LYF,32,6
YMF,46,3
SMF,59,3
TGY,96,4
WNY,58,2
XAY,45
LZJ,,13:49,K132
DSJ,76,12
LXJ,53,3
TSJ,133,6
BJY,172,11
XYY,114,3
XAY,22,7,,1
LYF,293,3
ZZF,93,24
KFF,46,4
LKF,29,3
MQF,22,3
SQF,41,5
BZH,77,3
FYH,67,13
FNH,30,3
HVN,20,11
KCN,38,3
GUN,15,3
XSN,25,3
MCN,45,23
VON,41,3
XZN,25,3
QRN,22,3
WXN,30,6
JJG,47,8
NCG,80,19
VAG,140,4
GZG,112,6,,2
LUQ,203,8
HCQ,119,4
DMQ,44,6
BJQ,65
BJQ,,10:17,K134
DMQ,45,10
HCQ,43,5
VIQ,50,3
LUQ,67,5
EFG,179,4
GZG,43,7
VAG,126,5
NCG,137,23
JJG,117,6,,1
MCN,185,11
KCN,73,3
HVN,38,3
FYH,79,19
BZH,86,5
SQF,67,7
MQF,38,9
LKF,24,4
KFF,33,3
ZZF,46,34
GXF,57,4
YSF,19,3
LYF,36,3
SMF,106,2
LBF,42,12
HSY,80,3
WNY,48,5
XAY,59,7
XYY,18,2
BJY,97,10
TSJ,109,6,,2
GGJ,46,2
LXJ,49,2
DSJ,56,4
LZJ,93
NUH,,18:34,K136
UTH,72,3
YLH,40,18
NJH,65,16
WHH,111,6,,1
TJH,82,4
IYH,66,3
JJG,154,6
XUG,200,6
LLG,112,4
XTQ,62,4
XXQ,29,4
LDQ,46,6
UDQ,56,4
EHQ,18,4
EPQ,94,3
HHQ,108,20
GIW,507,30,,2
UMW,210,18
XWM,111,10
QJM,59,6
KMM,94
KMM,,18:45,K138
QJM,102,8
XWM,61,6
UMW,90,6
GIW,194,37,,1
YZW,289,5
HHQ,108,10
PKQ,146,4
EHQ,37,3
UDQ,18,3
LDQ,60,6
XXQ,40,3
XTQ,32,3
LLG,88,4
PXG,25,6
YEG,41,4
XUG,34,4
JJG,213,6
DCH,99,8,,2
TJH,113,3
WHH,100,6
MAH,52,4
NJH,88,16
YLH,69,13
UTH,40,9
HIH,66,3
RBH,15,4
NUH,30
NNZ,,18:15,K142
LTZ,87,3
LZZ,94,14
YSZ,72,5
JJZ,51,8
NDZ,50,5,,1
GIW,216,27
CXW,242,19
CDW,209
CDW,,14:00,K144
NIW,95,6
CXW,103,34
GIW,226,34
RYW,73,5
JJZ,205,11,,1
YSZ,49,4
LZZ,71,10
NNZ,223
SNH,,08:35,K149
JXH,51,5
HNH,18,4
XHH,55,6
YWH,60,5
JBH,39,6
QEH,64,4
JUH,20,4
SRG,71,4
YTG,68,6
DXG,27,3
JUG,26,3
ZOG,79,3
EGG,23,3
VAG,53,6
JGG,65,4
HYQ,152,20,,1
AOQ,97,27
GBZ,123,8
LZZ,106,27
UBZ,54,4
GGZ,88,5
YLZ,67,9
LKZ,28,4
HCZ,55,6
LJZ,10,4
SXZ,22,5
ZJZ,28
ZJZ,,23:05,K150
SXZ,24,4
LJZ,20,4
YLZ,90,12,,1
GGZ,62,4
LZZ,145,11
GBZ,135,11
XDZ,36,3
QNZ,59,7
DCZ,49,7
AOQ,22,6
QMQ,38,6
HYQ,75,30
ARG,78,3
YXG,12,3
CNG,22,3
YAG,45,6
JGG,41,6
VAG,79,6
JUG,141,3
DXG,25,3
YTG,29,11
SRG,66,4
YNG,21,3
QEH,62,6,,2
JBH,59,6
YWH,38,4
ZDH,30,6
XHH,45,6
JXH,63,4
SNH,70
SHH,,16:30,K152
KSH,35,5
SZH,24,5
WXH,28,5
CZH,27,5
ZJH,50,9
NJH,50,9
BBH,207,7,,1
SQF,262,3
MQF,37,9
LKF,22,3
KFF,31,3
ZZF,60
ZZF,,18:02,K154
KFF,51,10
LKF,28,3
MQF,22,3
SQF,41,10
DKH,46,3
NJH,304,7,,1
CZH,83,5
WXH,27,5
SZH,28,5
SHH,62
BXP,,17:24,K157,,220622-0711
ZXP,44,3
XSP,67,2
BDP,18,6
SJP,88,16
XTP,63,11
HDP,40,4
ZZF,173,33,,1,220623-0712
XCF,55,29
ZDN,74,15
XUN,59,3
GSN,45,3
HUN,41,10
XGN,21,3
WCN,78,10
XNN,47,3
CBN,33,3
YYQ,66,8
CSQ,87,6
HYQ,127,6
AOQ,139,10
DCZ,21,3
QNZ,38,3
XDZ,33,3
GBZ,36,22
LZZ,159,22,,2,220624-0713
GGZ,135,4
YLZ,71,10
ZJZ,134
ZJZ,,18:38,K158
SXZ,24,3
LJZ,20,4
LKZ,62,4
YLZ,31,8
GGZ,61,5
LZZ,139,26,,1
GBZ,180,25
QNZ,66,6
DCZ,39,7
AOQ,22,6
QWQ,23,3
QMQ,19,3
HYQ,54,6
CSQ,130,26
YYQ,83,6
XNN,93,2
WCN,54,9
XGN,63,3
XUN,94,3
QSN,50,3
ZDN,14,3
LON,43,3
XCF,44,3
ZZF,55,12
XXF,63,3
HAF,41,3
HDP,63,2,,2
XTP,31,2
SJP,71,6
BDP,83,6
BXP,106
XCH,,19:33,K161,,单
GEH,85,3
BBH,34,9
CUH,78,5
NJH,44,23,,1,单
WHH,137,8
TJH,97,4
IYH,50,3
JJG,142,6
NCG,80,29
XTG,22,3
VAG,131,4
JGG,85,11
YAG,44,4
ARG,60,4
HYQ,72,31
QMQ,75,6
AOQ,44,8
QNZ,56,3
GBZ,66,28
LZZ,159,14,,2,单
NNZ,302
NNZ,,09:02,K162,,单
LTZ,89,6
UBZ,46,11
LZZ,51,12
GBZ,174,34
AOQ,147,6
QMQ,38,3
HYQ,54,23
NCG,515,24,,1,单
JJG,80,6
IYH,171,4
TJH,47,4
WHH,82,6
MAH,41,4
NJH,98,17
BBH,123,7
XCH,123
NGH,,18:01,K166
YYH,40,4
BDH,24,6
SOH,22,4
HZH,66,12
MOH,51,3
CFH,42,3
ECH,67,4
HFH,168,23,,1
KCN,182,10
LRN,56,18
XUN,42,20
TBF,103,18
THF,65,6
NFF,99,26
NAF,45,3
LAF,35,9
BFF,25,3
ROF,32,2
LYF,81
LYF,,17:15,K168
ROF,83,4
BFF,33,3
LAF,22,3
NAF,34,3
NFF,43,32
THF,58,5
TBF,45,5
XUN,89,10,,1
KCN,105,3
HFH,174,18
CIH,44,4
WHH,53,4
ECH,52,3
CFH,70,3
MOH,42,5
HZH,54,14
SOH,84,5
BDH,21,3
YYH,24,4
NGH,52
ZZF,,15:30,K177
GXF,57,3
LYF,41,4
MCF,54,3
SMF,51,3
WNY,157,2
XAY,49,10
BJY,112,8,,1
TSJ,100,6
LZJ,233,15
LAJ,12,5
LDO,112,4
XNO,51
XNO,,11:15,K178
PNO,24,4
LAJ,188,3
LZJ,12,16
DSJ,76,3
LXJ,53,4
GGJ,68,3
TSJ,80,6
BJY,167,8
XYY,89,3,,1
XAY,23,10
XAF,272,3
LYF,27,5
YSF,24,2
GXF,17,3
ZZF,70
BXP,,22:17,K179
BDP,90,4
SJP,89,19,,1
AYF,141,7
HAF,29,4
WHF,25,4
XXF,17,9
ZZF,61
ZZF,,22:06,K180
XXF,63,4
HAF,44,4,,1
AYF,29,3
SJP,134,6
BDP,83,4
BXP,106
SBT,,12:34,K190
SXT,20,3
LYT,32,3
AST,18,3
HCT,26,3
GCT,15,2
PVD,41,3
JZD,68,6
HLD,36,2
XCD,17,2
SHD,76,6
QTP,18,3
BEP,17,2
TSP,89,2
LTP,29,23
TJP,73,6
COP,107,6,,1
DZP,76,3
TXK,228,3
ZFK,22,4
XCH,62,22
BBH,102,5
MGH,40,9
NJH,85,6
ZJH,40,5
WXH,74,5
SZH,28,3
SHH,65
GZQ,,10:58,K192
YDQ,82,3
SGQ,61,6
CZQ,104,6
HYQ,103,12
KAQ,245,28
RDQ,91,6
ETW,79,6,,1
CUW,285,31
TVW,67,4
CDW,125
CDW,,19:41,K194
NIW,94,4
TVW,43,4
CUW,77,34
RDQ,414,6,,1
KAQ,82,10
HYQ,307,6
LYQ,45,3
CZQ,58,6
PSQ,46,32
LCQ,34,3
SGQ,34,6
GZQ,181
NDC,,21:58,K195
HHC,14,8
SLC,61,2
BDC,32,4
BTC,17,8,,1
LHC,129,6
WVC,88,4
QQJ,73,3
YIJ,42,8
ZWJ,173,17
BXJ,319,4
GEJ,49,5
LZJ,145,27
INJ,249,2
GYW,93,12,,2
MYW,209,5
CDW,96
CDW,,07:10,K196
MYW,86,6
JFW,35,5
GYW,239,12
INJ,94,5
HDJ,85,2
LZJ,188,26
GEJ,75,4
BXJ,40,4
JTJ,87,4
ZWJ,166,23,,1
YIJ,153,13
QQJ,36,19
HMJ,38,6
WVC,38,6
BAC,59,3
LHC,40,10
WYC,36,4
WQC,36,3
BTC,71,8
HHC,103,10
NDC,12
CUW,,13:50,K201
FLW,70,4
WLW,57,4
PHW,42,5
QNW,53,5
ETW,92,6
RDQ,86,6
HHQ,66,12
HYQ,461,6,,1
CZQ,100,4
SGQ,102,6
GZQ,173
GZQ,,22:08,K202
HYQ,350,6,,1
LDQ,180,6
EHQ,72,3
HHQ,198,12
RDQ,82,6
ETW,77,6
QNW,77,4
PHW,45,4
FLW,89,5
CUW,89
CDW,,17:30,K206
DYW,53,4
MYW,42,4
JFW,35,6
GYW,181,17
YAY,98,6,,1
HOY,82,5
AKY,181,15
BEY,119,5
SNN,72,3
GCN,72,14
XFN,61,22
NFF,105,2
BFF,89,3
ROF,33,2
ZZF,181,22
KFF,46,3
LKF,27,3
MQF,22,3
SQF,38,4
XCH,98,15
TXK,71,3,,2
YZK,41,4
JNK,167,6
ZBK,66,3
WFK,55,3
GMK,43,13
QDK,73
QDK,,16:38,K208
WFK,115,3
ZBK,62,3
JNK,74,16
TAK,52,5
YZK,57,6
TXK,38,2
XCH,81,29,,1
ZZF,247,26
ROF,177,2
BFF,33,2
NAF,52,2
NFF,41,3
DOF,47,3
XFN,61,19
GCN,56,2
SNN,71,2
AKY,136,24
SXY,64,3
XQY,29,3
CGY,31,2
HOY,24,4
YAY,77,3
GYW,99,13,,2
MYW,204,5
CDW,83
GZQ,,20:52,K210,,220620-0705
SGQ,142,6
GZG,154,20,,1,220621-0706
VAG,121,3
YTG,189,6
GXG,20,3
HFG,29,3
SRG,27,4
YNG,21,3
QEH,60,7
JBH,56,8
YWH,34,3
ZDH,27,3
HZH,60,24
SOH,60,4
BDH,21,3
YYH,24,4
NGH,43
GZQ,,20:52,K210,,220701-11
SGQ,142,6
GZG,154,20,,1,220702-12
VAG,121,3
YTG,189,6
GXG,20,3
HFG,29,3
SRG,27,4
YNG,21,3
JUH,36,4
QEH,20,7
JBH,56,8
YWH,34,3
ZDH,27,3
HZH,60,24
SOH,60,4
BDH,21,3
YYH,24,4
NGH,43
NGH,,15:03,K212
YYH,43,4
BDH,24,4
SOH,22,4
HZH,86,20
ZDH,56,10
YWH,26,4
JBH,55,6
QEH,50,10
JUH,20,3
YNG,51,13
SRG,22,5,,1
YTG,67,6
VAG,194,5
GZG,140,25
DYG,73,4
NCQ,39,3
IPQ,20,3
SGQ,76,6
YDQ,54,3
YTQ,42,9
GZQ,83
TJP,,14:33,K213
YQP,25,2
JHP,18,2
COP,49,2
BZP,24,2
DZP,56,23
HSP,49,3
ENP,34,2
VVP,61,10
YPP,61,35
TYV,61,12
WEV,52,3,,1
FAV,13,4
LHV,52,6
ODY,62,30
YWY,108,5
PEY,142,3
ZQY,20,2
XAY,58
XAY,,11:40,K214
ZQY,50,3
PEY,20,3
VLY,52,2
FDY,49,2
GEY,21,2
YWY,23,6
ODY,135,30
WUY,38,4
LKV,20,3
LHV,19,4
TYV,113,9
YPP,70,6
VVP,70,16,,1
ENP,53,2
HSP,36,5
DZP,55,27
COP,63,2
TJP,148
BJP,,16:26,K215,,220620-0705
FUP,100,15
UXP,61,2
QTP,93,2
SHD,25,11
SYT,269,18,,1,220621-0706
QYT,141,2
MHL,72,8
CZL,31,3
PSL,33,4
MCL,25,3
JLL,102
JLL,,20:51,K216
MCL,100,3
PSL,26,3
CZL,36,4
MHL,35,10,,1
SYT,262,25
SHD,244,6
QTP,20,19
BEP,17,3
CLP,22,3
UXP,27,12
FUP,74,5
JIP,46,11
BJP,102
GZQ,,19:28,K226
SGQ,140,8
CZQ,104,5
HYQ,104,6,,1
CSQ,121,11
YYQ,96,10
CBN,85,3
XNN,27,3
WCN,95,26
XGN,65,3
GSN,49,3
XUN,49,4
QSN,56,13
ZDN,15,3
XPN,27,3
LON,19,3
LNF,24,2
XCF,17,2
CEF,15,8
ZZF,44,12
GXF,57,2
LYF,41,5
SMF,104,4
WNY,157,3
XAY,49,8
XYY,18,2,,2
BJY,98,9
TSJ,109,10
GGJ,46,7
WSJ,27,5
LXJ,26,6
DSJ,64,6
LZJ,95
LZJ,,21:04,K228
DSJ,78,3
LXJ,54,3
WSJ,25,2
GGJ,32,2,,1
TSJ,79,4
BJY,164,8
XYY,89,3
XAY,23,10
WNY,38,10
HGY,66,3
TGY,25,5
LBF,61,3
SMF,42,3
MCF,51,2
XAF,34,2
LYF,29,3
ZZF,111,15
CEF,44,4
XCF,17,4
LNF,18,3
LON,26,14
XPN,18,3
ZDN,31,3
QSN,17,3
XUN,48,4
GSN,47,9
XGN,51,3
WCN,84,23
YYQ,176,5,,2
CSQ,89,10
HYQ,119,6
CZQ,100,4
SGQ,104,6
GZQ,144
SJP,,13:00,K233
XTP,63,2
HDP,38,6
AYF,49,3
HAF,29,19
XXF,39,25
ZZF,62,22
SQF,130,5
DKH,47,5
XCH,80,7
NJH,227,10,,1
CZH,80,5
WXH,27,5
SZH,28,9
KSH,24,6
SHH,153
SHH,,11:09,K234
KSH,34,9
SZH,24,4
WXH,28,4
CZH,27,4
NJH,97,9
BBH,127,6
XCH,157,17
DKH,62,5
SQF,47,3
MQF,37,5
LKF,22,5
KFF,31,3
ZZF,49,29,,1
XXF,65,3
AYF,66,11
HDP,37,4
VOP,19,2
XTP,18,4
SJP,74
TYV,,23:19,K237
YCV,21,4
PYV,52,3,,1
JXV,21,3
HZV,63,2
LFV,56,8
HMV,48,5
YNV,67,5
YIV,44,3
FLV,36,2
MCF,215,2
YMF,12,2
LYF,44,18
BFF,111,7
PEN,40,4
LON,73,6
ZDN,46,3
QSN,16,3
XUN,49,11
GSN,53,3
XGN,51,3
WCN,63,28
XNN,47,10
CBN,33,5
CSQ,172,11,,2
HYQ,131,6
CZQ,100,5
SGQ,104,8
GZQ,158,21
OSQ,150
OSQ,,15:10,K238
RTQ,71,3
GZQ,58,20
SGQ,139,6
HYQ,228,17,,1
CSQ,125,11
YYQ,83,2
CBN,109,3
WCN,86,34
XGN,63,5
HUN,22,2
GSN,32,2
XUN,50,3
ZDN,65,3
LON,47,17
PEN,89,6
BFF,58,3
LYF,105,18
SMF,138,3
HSY,129,31
YIV,62,2
YNV,45,4,,2
HMV,69,3
LFV,48,6
HZV,51,2
JXV,66,4
PYV,21,3
YCV,53,4
TYV,25
XAY,,21:37,K242
WXY,41,2
NFF,287,39,,1
TBF,98,6
XUN,70,20
LRN,31,3
ENN,18,3
KCN,26,4
GUN,15,2
MCN,63,13
VON,44,3
XZN,25,3
QRN,24,5
WXN,28,13
JJG,54,4
NCG,97,9
DXG,74,3
YTG,29,16
WAS,298,8
LYS,506,5,,2
XKS,175
XKS,,18:47,K244,,220702-11
LYS,135,3
WAS,331,7,,1,220703-12
GXG,341,11
YTG,18,19
DXG,27,3
JUG,26,3
XTG,26,9
NCG,23,8
JJG,79,10
WXN,69,3
QRN,28,3
XZN,20,4
VON,24,15
MCN,41,7
XSN,46,3
GUN,27,7
KCN,14,6
ENN,29,3
LRN,21,3
XUN,36,20
NFF,154,33
XAY,343,,,2,220704-13
YLH,,10:11,K245
UTH,40,6
DBH,60,4
AFH,49,5
AKH,43,5
AUH,56,4
FMH,39,10
VIH,90,3
XCH,84,21
SQF,88,4
MQF,37,4
KFF,56,4
ZZF,60,17
LYF,100,8,,1
SMF,108,4
XAY,209,19
XYY,18,9
XPY,17,2
YSY,25,8
CJY,29,22
BJY,36,8
QLY,61,7
FXY,66,5
LDY,29,2
HYY,20,2
LYY,80,2
YAY,110,3
GYW,106,13
JFW,173,8
MYW,35,5
CDW,89
CDW,,21:39,K246
JFW,120,4
GYW,175,12,,1
LYY,155,2
HYY,70,2
LDY,20,2
FXY,29,2
QLY,85,10
BJY,78,7
XAY,115,20
MCF,247,2
YMF,12,2
LYF,47,3
ZZF,94,17
MQF,90,10
XCH,132,16
VIH,74,5,,2
FMH,36,3
AUH,41,4
AFH,91,4
UTH,103,3
YLH,50
SNH,,14:59,K253
SAH,23,10
JXH,37,5
XHH,81,8
YWH,94,4
JBH,39,6
QEH,50,14
SRG,106,4
YTG,81,6,,1
NCG,90,14
JJG,89,4
MCN,141,25
HKN,102,22
YHN,74,3
JCN,41,6
ZTN,52,3
JMN,38
JMN,,15:00,K254,,220620-30
ZTN,38,3
JCN,45,3
YHN,47,3
HKN,74,36
MCN,122,47
VON,40,2
XZN,24,3
QRN,20,3
WXN,28,3,,1,220621-0701
NCG,129,6
SRG,179,4
QEH,109,4
LMH,23,3
JBH,40,10
YWH,34,4
XHH,64,4
HNH,62,5
JXH,18,4
SAH,59,10
SNH,55
TJP,,16:22,K257
JHP,42,2
COP,47,3
BZP,24,2
DZP,55,23
HSP,49,3
VVP,91,6
HDP,124,25,,1
TYF,59,23
HAF,15,3
XXF,39,3
ZZF,62,19
BFF,193,5
NFF,109,4
XFN,126,27
SNN,130,5
BIY,57,2
XUY,51,6
AKY,40,15
HQY,42,4
CGY,87,4
HOY,23,2
MVY,29,3
YAY,51,3
GYW,110,12
MYW,214,3,,2
CDW,112
CDW,,14:35,K258,,220703-11
DYW,49,5
MYW,42,6
JFW,35,6
GYW,179,18
YAY,98,3
MVY,57,3
HOY,27,4
AKY,166,27,,1,220704-12
XFN,327,21
DOF,65,3
NFF,45,3
BFF,90,3
ZZF,210,20
XXF,63,12
WHF,18,3
HAF,25,5
TYF,15,2
AYF,20,5
HDP,37,6
XTP,35,4
VVP,95,8
JXP,39,3
ENP,15,3
HSP,37,3
DZP,50,23,,2,220705-13
COP,63,3
TJP,251
BXP,,17:18,K261
GBP,55,2
XSP,25,30
BDP,18,6
SJP,88,8
XTP,63,3
HDP,38,6
AYF,48,15,,1
ZZF,125,38
LON,122,28
PEN,74,3
LAF,55,3
NAF,38,3
NFF,44,4
DOF,48,3
XFN,58,20
SNN,120,8
BIY,57,2
SHY,28,2
XUY,21,3
AKY,40,20
HQY,43,11
SXY,27,2
XQY,30,2
CGY,32,3
HOY,30
HOY,,12:30,K262
ZIY,16,2
CGY,9,2
XQY,46,2
SXY,43,2
HQY,24,2
AKY,49,13
XUY,41,10
BEY,81,4
SNN,68,5
XFN,126,20
NFF,103,2
PEN,123,5,,1
LON,62,30
XCF,41,4
ZZF,125,28
XXF,65,4
WHF,18,3
HAF,25,3
TYF,15,2
AYF,19,25
HDP,40,17
XTP,31,7
UUP,28,2
SJP,46,34
