VON,44,12
XZN,24,5
QRN,22,5
WXN,29,4
JJG,38,6
NCG,85,27
VAG,131,4
GZG,107,6
HCQ,291,5
DMQ,73,6
BJQ,65

65000Z41820R,Z4182,240615-0701
65000Z41820S,Z4182,240703-06|08-13|15-29|31-0802
65000Z41820T,Z4182,240803-12|15-20|22-25|27-0902
65000Z41820U,Z4182,240903-1002
BJQ,,09:46
DMQ,30,4
HCQ,40,3
LUQ,99,3
GZG,162,3
VAG,112,3
NCG,131,25
JJG,65,3
MCN,119,3
XUN,157,27
NFF,154,35
NXF,48,5
XIF,28,7
XAY,264,15
YWY,144,5
ALY,168,7
EEC,108,6
DYC,17,6
DNC,55,4
BTC,29

65000Z41820W,Z4182,241010-1102
65000Z41820X,Z4182,241103-16
65000Z41820V,Z4182,241003-09
BJQ,,09:46
DMQ,30,4
HCQ,40,3
LUQ,99,3
GZG,162,3
VAG,112,3
NCG,131,25
JJG,65,3
MCN,119,3
XUN,157,27
NFF,154,35
NXF,48,5
XIF,28,7
XAY,264,15
YWY,145,4
ALY,168,7
EEC,108,6
DYC,17,6
DNC,55,4
BTC,29

33000Z42810C,Z4281,240615-29
BTC,,07:05
EEC,72,4
ALY,88,6
YWY,154,3
XAY,156,36
WNY,49,2
SMF,170,3
LYF,91,4
ZZF,83,6
LKF,54,6
MQF,18,4
XCH,111,38
NJH,168,8
ZJH,32,3
SZH,69,4
SNH,73,43
JXH,50,5
HNH,16,5
HZH,38

33000Z42810D,Z4281,240630-0731
33000Z42810E,Z4281,240801-31
33000Z42810F,Z4281,240901-06|08-22|24-30
33000Z42810H,Z4281,241009-31
33000Z42810I,Z4281,241101-14
33000Z42810G,Z4284,241001-08
BTC,,07:05
EEC,72,4
ALY,88,6
YWY,154,3
XAY,156,36
WNY,49,2
SMF,170,3
LYF,91,4
ZZF,83,6
LKF,54,6
MQF,18,4
XCH,111,38
NJH,168,8
ZJH,32,3
SZH,69,4
JXH,129,5
HNH,53,5
HZH,38

56000Z428270,Z4282,240615-16|18-26|28-30
HZH,,16:55
HNH,35,4
JXH,16,4
SNH,53,40
SZH,76,4
CZH,40,3
ZJH,34,3
NJH,37,7
BBH,93,5
XCH,79,30
SQF,70,7
MQF,37,4
LKF,22,7
KFF,31,5
ZZF,80,9
LYF,94,5
SMF,101,5
LBF,42,4
XAY,174,27
YWY,148,3
ALY,168,6
EEC,97,4
DYC,14,4
BTC,68

56000Z428280,Z4282,240701-0822|25-0901|03-1001
56000Z428281,Z4282,241002-1115
HZH,,16:55
HNH,35,4
JXH,16,4
SZH,169,4
CZH,40,3
ZJH,34,3
NJH,37,7
BBH,93,5
XCH,79,30
SQF,70,7
MQF,37,4
LKF,22,7
KFF,31,5
ZZF,80,9
LYF,94,5
SMF,101,5
LBF,42,4
XAY,174,27
YWY,148,3
ALY,168,6
EEC,97,4
DYC,14,4
BTC,68

33000Z433510,Z4335,240701-31
33000Z433503,Z4335,240801-28
33000Z433504,Z4335,240830-0928
33000Z433505,Z4338,240929-1006
HHC,,23:17
BDC,82,3
BTC,17,8
ALY,331,8
YWY,134,3
XAY,174,22
XIF,281,5
NXF,32,6
ZPF,24,8
THF,87,8
TBF,47,6
XUN,112,30
ENN,53,5
KCN,33,6
GUN,13,5
XSN,23,5
MCN,44,6
JJG,161,9
NCG,154,29
JUG,44,5
DXG,21,6
YTG,26

57000Z433700,Z4336,240703-0802
57000Z433701,Z4336,240803-30
57000Z433702,Z4336,240831-0930
57000Z433703,Z4336,241001-08
YTG,,15:13
DXG,24,5
JUG,19,4
NCG,42,12
JJG,100,6
WXN,53,5
QRN,24,5
XZN,17,5
VON,20,5
MCN,32,19
XSN,39,6
GUN,23,4
KCN,14,5
XUN,73,28
ZPF,193,9
XIF,82,6
XAY,281,35
YWY,217,8
ALY,192,8
EEC,99,6
DNC,93,6
BTC,28,29
BDC,15,5
HHC,73

88000Z437300,Z4373,240720
XNO,,14:10
MBJ,106,12
ZEJ,32,17
LDJ,22,3
QEJ,47,3
JBJ,43,7
YXJ,111,6
LNR,131,2
HMR,133,26
TAR,178,2
WAR,85

93000Z437400,Z4374,240718
WAR,,18:28
TAR,108,2
THR,70,20
HMR,160,17
LNR,144,2
JBJ,158,10
GAJ,63,2
XNO,177,6
LAJ,91

93000Z437410,Z4374,240719
WAR,,18:28
TAR,108,2
THR,70,20
HMR,160,17
LNR,144,2
JBJ,158,10
GAJ,63,2
XNO,177

93000Z451000,Z4507,240719-20
WAR,,08:00
TAR,116,2
HMR,217,10
LNR,149,2
JBJ,128,8
MBJ,120,17
XNO,102,8
LZJ,95,28
HDJ,146,3
INJ,63,6
GYW,78,7
CMW,300

93000Z461000,Z4610,240720
WAR,,08:00
TAR,116,2
HMR,217,10
LNR,149,2
JBJ,128,8
MBJ,120,17
XNO,102,8
LZJ,95

11000Z500107,Z5001,240615-250104
CCT,,11:06
VYT,81,4
RAT,33,6
BCT,63

11000Z500108,Z5001,250105-07
CCT,,10:44
VYT,92,5
RAT,32,8
BCT,64

11000Z500208,Z5002,240615-0809
BCT,,13:02
RBT,19,3
AGT,25,3
RAT,22,8
VYT,32,5
NAT,41,3
CCT,49

11000Z500220,Z5002,240810-1213
ZLT,,12:25
BCT,27,10
RBT,19,3
AGT,25,3
RAT,22,8
VYT,32,5
NAT,41,3
CCT,49

11000Z500209,Z5002,241206-250104
ZLT,,11:09
BCT,27,8
RAT,58,7
VYT,32,3
CCT,82

11000Z50020A,Z5002,250105-07
ZLT,,11:07
BCT,27,8
RAT,58,8
VYT,33,3
CCT,82

11000Z50030F,Z5003,w5671&240705-29
11000Z50030G,Z5003,240802-05|09
CCT,,08:35
NAT,44,3
VYT,40,5
RAT,32,7
UJT,16,3
AGT,10,3
BCT,45

11000Z500310,Z5003,240810-250104
CCT,,06:42
VYT,79,5
RAT,32,8
BCT,63,10
ZLT,27

11000Z50030H,Z5003,250105-07
CCT,,06:42
VYT,78,3
RAT,32,8
BCT,63,8
ZLT,27

11000Z50040E,Z5004,w5671&240705-29
11000Z50040F,Z5004,240802-05|09
BCT,,06:15
RAT,59,9
VAT,19,3
VYT,18,5
NAT,40,3
CCT,51

11000Z50040G,Z5004,240810-1213
ZLT,,06:05
BCT,27,8
RAT,59,8
VYT,32,6
CCT,86

11000Z50040H,Z5004,241206-250104
ZLT,,06:00
BCT,27,8
RAT,58,7
VYT,32,3
NAT,40,3
CCT,46

11000Z50040I,Z5004,250105-07
ZLT,,05:50
BCT,27,6
RAT,58,6
VYT,33,3
CCT,81

11000Z50050H,Z5005,w5671&240705-29
11000Z50050I,Z5005,240802-05|09
CCT,,17:14
VYT,79,5
RAT,32,6
BCT,63

11000Z50050J,Z5005,240810-250104
CCT,,17:10
VYT,79,3
RAT,32,8
BCT,63,10
ZLT,27

11000Z50050K,Z5005,250105-07
CCT,,15:46
VYT,78,3
RAT,32,8
BCT,63,8
ZLT,27

11000Z50060I,Z5006,w5671&240705-29
11000Z50060J,Z5006,240802-05|09
11000Z50060K,Z5006,240810-1213
BCT,,14:58
RAT,58,6
CVT,14,10
VYT,23,5
CCT,84

11000Z50060L,Z5006,241206-250104
BCT,,14:55
RAT,58,8
VAT,19,9
VYT,18,3
NAT,40,10
CCT,46

11000Z50060M,Z5006,250105-07
BCT,,14:55
RAT,58,8
VYT,33,5
CCT,107

85000Z620502,Z6205,240615-1004|18-1227
LZJ,,07:44
LAJ,12,3
WUJ,164,6
JCJ,34,6
SDJ,69,3
ZYJ,33,5
JQJ,98,3
JGJ,20

86000Z620602,Z6206,240615-1004|18-1227
JGJ,,15:55
JQJ,20,3
ZYJ,94,6
SDJ,28,2
JCJ,70,6
WUJ,41,6
WWJ,14,2
LAJ,158,4
LZJ,12

93000Z651602,Z6516
WAR,,20:40
KSR,690

94000Z651800,Z6515
KSR,,21:30
WAR,690

33000Z65410C,Z6541,240615-0701|03|05|07|09|11|13|15|17|19|21
BTC,,11:00
乌拉特前旗,66,2
LHC,73

33000Z654110,Z6541,240901-1004|18-1105|15-250104
33000Z65410D,Z6541,250105-07
BTC,,10:52
WQC,66,2
FMC,75

33000Z65430E,Z6543,240824-31
33000Z65430F,Z6543,240901-30
33000Z65430G,Z6543,241001-31
33000Z65430H,Z6543,241115-18
HHC,,15:21
TVC,41,2
ZEC,11,2
RSC,55,2
EEC,21

3d000Z65440B,Z6544,240824-31
3d000Z65440C,Z6544,240901-30
3d000Z65440D,Z6544,241001-31
3d000Z65440E,Z6544,241115-18
EEC,,20:36
RSC,17,2
TVC,61,2
HHC,45

33000Z654730,Z6547,240801-04
33000Z654703,Z6547,240809-12
33000Z654704,Z6547,240815-19
33000Z654705,Z6547,240901
33000Z654706,Z6547,240914|17
33000Z654707,Z6547,240930-1001|06-08
HHC,,12:48
TVC,41,3
ZEC,11,3
RSC,55,3
EEC,21

3d000Z654820,Z6548,240801-04
3d000Z654803,Z6548,240809-12
3d000Z654804,Z6548,240815-19
3d000Z654805,Z6548,240901
3d000Z654806,Z6548,240914|17
3d000Z654807,Z6548,240930-1001|06-08
EEC,,16:28
RSC,17,3
TVC,61,3
HHC,45

64000Z800101,Z8001
JXA,,06:15
AEQ,128,3
CSQ,66

62000Z800202,Z8002
CSQ,,17:10
AEQ,59,5
VGQ,61,5
JXA,75

65000Z800607,Z8006,单&240712-14
65000Z800608,Z8006,单&240716-20
65000Z800609,Z8006,单&240722-30
65000Z80060A,Z8006,单&240801-29
65000Z80060B,Z8006,单&240831-0930
BJQ,,16:41
GZQ,109,24
ZVQ,117,3
MDQ,238,8
VUQ,550

65000Z80060E,Z8006,241018-31
65000Z80060F,Z8006,w5&241101-29
65000Z80060G,Z8006,w57&241201-29
BJQ,,18:42
GZQ,92,24
ZVQ,111,4
MDQ,201,6
VUQ,490

65000Z80060C,Z8006,240927|29|1001-08
65000Z80060D,Z8006,241009-17
BJQ,,16:41
GZQ,109,24
ZVQ,117,3
MDQ,238,8
VUQ,550

6b000Z800805,Z8005,双&240713-15
6b000Z800806,Z8005,240717-19|21
6b000Z800807,Z8005,双&240723-31
VUQ,,15:40
XJQ,206,4
UAQ,54,3
ZWQ,41,8
MDQ,80,6
ZVQ,244,6
GZQ,118,25
BJQ,100

6b000Z800808,Z8005,双&240802-30
VUQ,,15:40
XJQ,206,4
UAQ,54,3
ZWQ,41,8
MDQ,80,6
ZVQ,244,6
BJQ,243

6b000Z800809,Z8005,双&240901-1001
6b000Z80080B,Z8005,241010-18
VUQ,,15:40
XJQ,206,4
UAQ,54,3
ZWQ,41,8
MDQ,80,6
ZVQ,244,6
GZQ,118,25
BJQ,100

6b000Z80080C,Z8005,241019-1101
6b000Z80080D,Z8005,w6&241102-30
6b000Z80080E,Z8005,w16&241202-30
VUQ,,15:40
UAQ,264,3
ZWQ,41,6
MDQ,77,6
GZQ,375,25
BJQ,93

6b000Z80080A,Z8005,240928|30|1002-09
VUQ,,15:40
XJQ,206,4
UAQ,54,3
ZWQ,41,8
MDQ,80,6
ZVQ,244,6
GZQ,118,25
BJQ,100

65000Z801000,Z8010,单&240914-16
BJQ,,21:39
RTQ,44,13
GZQ,66,32
MDQ,352,12
ZWQ,73

6k000Z801200,Z8009,双&240915-17
ZWQ,,09:53
MDQ,70,7
ZVQ,193,7
GZQ,147,24
RTQ,55,6
BJQ,91

63000Z801501,Z8015,241026-27
NCQ,,13:51
IPQ,17,3
IRQ,18,3
SGQ,24,5
GZQ,141

63000Z801500,Z8015,241001-08
NCQ,,13:50
IPQ,17,3
IRQ,18,3
SGQ,30,8
GZQ,144

63000Z801601,Z8016,241026-27
GZQ,,09:08
SGQ,142,5
IRQ,24,3
IPQ,16,3
NCQ,22

63000Z801600,Z8016,241001-08
GZQ,,09:03
SGQ,145,6
IRQ,24,3
IPQ,16,3
NCQ,23

63000Z830200,Z8302,240615-16|19-250103
GZQ,,20:50
HYQ,340,4
CSQ,122,7
VGQ,116,4
VFQ,57,34
CUQ,32,3
DIQ,76

64000Z830400,Z8301,240615-250104
DIQ,,17:22
CUQ,75,3
VFQ,31,33
LWQ,24,3
VGQ,28,4
AEQ,57,5
CSQ,75,7
HYQ,112,4
GZQ,356

62000Z831101,Z8311
VFQ,,08:16
LWQ,24,3
VGQ,27,4
VSQ,27,3
AEQ,33,3
NXQ,28,4
CSQ,44

62000Z831205,Z8312
CSQ,,07:12
NXQ,37,5
AEQ,25,4
VSQ,33,3
VGQ,31,3
LWQ,33,3
VFQ,26

62000Z831304,Z8313
VFQ,,11:20
LWQ,24,3
VGQ,27,4
AEQ,57,3
CSQ,68

62000Z831406,Z8314
CSQ,,13:06
AEQ,65,5
VSQ,33,3
VGQ,31,4
LWQ,33,3
VFQ,27

62000Z831501,Z8315
VFQ,,17:42
LWQ,24,3
VGQ,27,4
AEQ,57,5
NXQ,28,3
CSQ,46

62000Z831605,Z8316
CSQ,,16:05
NXQ,37,3
AEQ,25,4
VSQ,33,3
VGQ,31,3
LWQ,33,3
VFQ,27

88000Z890105,Z8901
LSO,,10:50
GGO,37,4
ZNO,17,4
SAO,23,6
SRO,17,2
JIO,31,2
LIO,40,2
MIO,58,2
LZO,29

88000Z890205,Z8902
LZO,,17:10
MIO,25,2
LIO,58,2
JIO,27,2
SRO,31,4
SAO,17,4
ZNO,24,4
GGO,19,4
LSO,35

88000Z898103,Z8981,240615-250104
XNO,,12:50
DHO,227,6
GRO,135,25
NQO,652,6
LSO,239

88000Z898104,Z8981,250105-07
XNO,,12:50
DHO,232,6
GRO,141,25
NQO,617,6
LSO,263

88000Z898203,Z8982,240615-250104
LSO,,09:25
NQO,231,6
ADO,80,3
沱沱河,198,3
GRO,333,25
XNO,362

88000Z898204,Z8982,250105-07
LSO,,09:25
NQO,222,6
ADO,87,2
GRO,537,25
XNO,372

88000Z899102,Z8991,240615-25|27-0705
XNO,,21:50
GRO,360,25
沱沱河,286,2
ADO,201,2
NQO,94,6
LSO,213

88000Z899103,Z8991,240706-27|29-30|0801-10
XNO,,23:00
GRO,360,25
NQO,651,9
LSO,245

88000Z899104,Z8991,240811-20|23-30|0901-02|05-250107
XNO,,21:50
GRO,360,25
ADO,489,2
NQO,94,6
LSO,213

88000Z899203,Z8992,!240619-21|26|0702|21|0802|22|25|29|1114
LSO,,17:50
NQO,197,6
GRO,660,25
DHO,134,6
XNO,231

27000Z920702,Z9207,240831-0902
27000Z920703,Z9207,240914-19|30-1003|05-07
27000Z920704,Z9207,241025-27
TYV,,11:13
JNV,37,3
WEV,11,2
LHV,53,4
LKV,19

27000Z920801,Z9208,240831-0902
27000Z920802,Z9208,240914-19|30-1003|05-07
27000Z920803,Z9208,241025-27
LKV,,14:28
LHV,19,4
FAV,43,2
WEV,14,2
JNV,14,2
TYV,38

33000Z921210,Z9212,240701-31
33000Z921201,Z9212,240801-29
33000Z921202,Z9212,240830-0929
33000Z921203,Z9212,240930-1008
BTC,,07:05
BDC,15,4
HHC,107

58000Z931209,Z9312,240914
58000Z93120A,Z9312,240930
FZS,,19:12
ZNS,69,11
PNS,20,3
JZS,29,6
ZES,12,4
SIS,14

5n000Z931800,Z9318,240620-0721
XKS,,06:47
ZUS,24,10
LYS,56,5
GPS,50,3
QLS,30,3
NHS,12,13
SSS,20,4
JCS,29,33
TNS,16,3
SHS,43,3
FZS,88

5n000Z931801,Z9318,240722-31
5n000Z931802,Z9318,240801-10
5n000Z931803,Z9318,240811-14
5n000Z931804,Z9318,240815-16
XKS,,06:47
ZUS,24,10
LYS,56,5
GPS,50,3
QLS,30,3
NHS,12,13
SSS,20,4
JCS,39,23
TNS,16,3
SHS,43,3
FZS,88

58000Z932000,Z9317,240620-0721
FZS,,14:55
SHS,86,15
JCS,53,27
NHS,43,6
QLS,11,4
AYS,25,4
LYS,52,4
XKS,73

58000Z932001,Z9317,240722-31
58000Z932002,Z9317,240801-10
58000Z932003,Z9317,240811-14
58000Z932004,Z9317,240815-16
FZS,,14:55
SHS,86,15
JCS,57,23
NHS,43,6
QLS,11,4
AYS,25,4
LYS,52,4
XKS,73

71000Z967110,Z9671,240712-14
NNZ,,10:45
FBZ,103

71000Z967104,Z9671,240808-14
71000Z967105,Z9671,240816-18
71000Z967106,Z9671,240823-25
71000Z967107,Z9671,240831-0901
NNZ,,10:40
BHZ,134

71000Z967108,Z9671,241001|07
NNZ,,10:40
FBZ,108

73000Z967210,Z9672,240712-14
FBZ,,14:31
NNZ,114

73000Z967204,Z9672,240808-14
73000Z967205,Z9672,240816-18
73000Z967206,Z9672,240823-25
73000Z967207,Z9672,240831-0901
BHZ,,13:57
NNZ,148

73000Z967208,Z9672,241001|07
FBZ,,14:08
NNZ,137

71000Z967302,Z9673,240930-1001|07
NNZ,,15:24
BIZ,132

71000Z967402,Z9674,240930-1001|07
BIZ,,18:47
PGZ,58,22
NNZ,61

88000Z98010J,Z9801,240810-11
NQO,,14:00
LSO,201

88000Z98020M,Z9802,240810-11
LSO,,07:45
NQO,256

88000Z98160G,Z9816,240829
LSO,,22:50
GRO,890,30
DHO,165,6
XNO,269

88000Z981908,Z9819,241212-13
XNO,,18:19
DHO,232,4
GRO,141,25
ADO,513,4
NQO,78,6
LSO,232

88000Z982106,Z9821,240615-20|22-0705
XNO,,21:10
GRO,358,25
NQO,560,25
LSO,232

88000Z982107,Z9821,240706-0810
XNO,,21:50
GRO,400,25
ADO,553,8
NQO,88,6
LSO,245

88000Z982108,Z9821,240811-21|23-0910
88000Z982109,Z9821,240911-26
XNO,,21:10
GRO,358,25
NQO,560,25
LSO,232

88000Z982207,Z9822,240617-0812
88000Z982208,Z9822,240813-0912
88000Z982209,Z9822,240913-28
LSO,,10:30
NQO,251,5
GRO,641,25
XNO,448

88000Z982304,Z9823,240712-16|18-23|25|27-30|0801-03|05-11
88000Z982305,Z9823,240812-13|16-17|19-0903|05-11
GRO,,16:33
LSO,877

88000Z982402,Z9824,240710-0810
88000Z982403,Z9824,240811-0910
LSO,,23:30
GRO,900

88000Z982510,Z9825,240705-06
88000Z982502,Z9825,240708-10
88000Z982503,Z9825,240712
88000Z982504,Z9825,240714-18
88000Z982505,Z9825,240719
88000Z982506,Z9825,240720-22
88000Z982507,Z9825,240723
88000Z982508,Z9825,240725
88000Z982509,Z9825,240810
XNO,,11:41
DHO,229,6
GRO,135,25
LSO,805

88000Z982603,Z9826,240711
88000Z982604,Z9826,240713-14
88000Z982605,Z9826,240715
88000Z982607,Z9826,240717
88000Z982608,Z9826,240718-21
88000Z982609,Z9826,240722
LSO,,19:00
NQO,204,6
GRO,632,25
DHO,136,6
XNO,276

88000Z98260A,Z9826,240724

88000Z982702,Z9827,240716
88000Z982703,Z9827,240717-18
88000Z982704,Z9827,240721
88000Z982706,Z9827,240724
88000Z982705,Z9827,240725
88000Z982707,Z9827,240728
88000Z982708,Z9827,240729
88000Z982709,Z9827,240730
88000Z98270A,Z9827,240808
88000Z98270B,Z9827,240917
XNO,,19:26
GRO,368,25
ADO,479,3
NQO,78,6
LSO,220

88000Z982802,Z9828,240718
88000Z982803,Z9828,240725
88000Z982806,Z9828,240914
LSO,,11:50
NQO,225,6
ADO,80,3
GRO,577,25
XNO,365

88000Z982900,Z9829,240716
88000Z982901,Z9829,240717-18
88000Z982902,Z9829,240721
88000Z982903,Z9829,240724
88000Z982904,Z9829,240728-30
88000Z982905,Z9829,240731-0801
XNO,,18:15
DHO,231,4
GRO,131,25
ADO,481,3
NQO,78,6
LSO,243

93000Z983107,Z9831,240615|18-19
WAR,,07:31
SZR,73,2
KTR,63

88000Z983102,Z9831,240807-09
XNO,,15:28
DHO,229,4
GRO,132,25
NQO,586,6
LSO,226

93000Z983130,Z9831,240810-1008
WMR,,07:34
WAR,14,12
SZR,77,2
SXR,20,2
KTR,29

95000Z983207,Z9832,240615|18-19
KTR,,10:56
SZR,50,2
WAR,77

88000Z983203,Z9832,240807
LSO,,15:50
NQO,214,6
GRO,639,25
DHO,132,6
XNO,258

95000Z983230,Z9832,240810-1008
KTR,,10:58
SXR,29,2
SZR,19,2
WAR,75

93000Z983306,Z9833,240929-1007
WAR,,16:54
SZR,94,2
KTR,49

95000Z983406,Z9834,240929-1007
KTR,,19:59
WAR,124

93000Z983500,Z9835,240930-1007
WMR,,07:16
SZR,103,2
SXR,18,2
KTR,29

95000Z983600,Z9836,240930-1007
KTR,,10:41
SZR,50,2
WAR,72

93000Z984200,Z9842,240731
WAR,,09:37
TAR,80,25
YSR,241,2
KLR,38

94000Z984400,Z9841,240731
KLR,,16:52
YSR,31,2
TAR,185,30
WAR,109

94000Z985100,Z9851,240806-1010
KSR,,09:00
SCR,89,2
YER,30,4
VTR,177

94000Z985101,Z9851,241011-250104
KSR,,09:00
YIR,37,2
SCR,56,3
YER,30,3
VTR,106

94000Z985200,Z9852,240806-1010
VTR,,15:06
MUR,14,8
ESR,25,4
PSR,53,6
YER,39,13
ZPR,21,6
SCR,15,6
AER,95,2
KSR,27

94000Z985201,Z9852,241011-250104
VTR,,15:00
YER,108,3
SCR,30,3
YIR,56,2
KSR,35

24000000T724,T7,!240729|0809|0926|1005-17|26|250105-07
BXP,,16:43
BDP,83,8
VVP,95,15
TYV,118,7
LHV,97,4
YWY,175,4
XAY,173,20
XYY,15,8
YSY,34,11
BJY,59,12
QLY,64,14
FXY,66,3
LDY,30,2
HYY,21,2
LYY,70,6
GYW,158,6
JFW,173,4
MYW,37,3
CMW,97

24000000T725,T7,250106-07

76000000T80B,T8,240615-0704|09-13|1001-04|1101-08|27-29|1227-250104
CMW,,07:58
DYW,62,4
MYW,42,4
JFW,38,4
GYW,174,15
LYY,156,4
HYY,71,2
LDY,21,3
FXY,30,2
QLY,67,10
BJY,57,19
XAY,108,28
YWY,162,6
JNV,271,3
TYV,40,6
YPP,52,13
VVP,54,18
BDP,75,3
BXP,98

76000000T80C,T8,250105-07

24000000T92G,T9,240615-16|18-20|22-0713|15-1009
BXP,,15:06
SJP,155,6
HDP,86,2
AYF,41,2
XXF,59,2
ZZF,50,24
XFN,379,15
SNN,112,12
XUY,94,5
AKY,37,7
WYY,110,2
RXW,96,6
QRW,45,5
VJW,29,8
CXW,88

24000000T92H,T9,241010-250104
BXP,,15:06
SJP,155,6
AYF,129,2
XXF,59,2
ZZF,50,24
XFN,379,15
SNN,112,12
XUY,94,5
AKY,37,7
WYY,110,2
RXW,96,6
QRW,45,5
VJW,29,8
CXW,88

24000000T92I,T9,250105-07
BXP,,15:06
SJP,155,6
AYF,129,3
XXF,58,2
ZZF,50,24
XFN,379,15
SNN,112,12
XUY,94,5
AKY,37,7
WYY,110,2
RXW,96,6
QRW,45,6
VJW,29,4
CXW,88

7700000T100A,T10,!240627|0708-11|14-18|28|30|0810
CXW,,09:52
VJW,88,22
QRW,29,5
RXW,47,6
XHY,41,2
WYY,55,3
AKY,77,10
SNN,173,3
XFN,120,20
NFF,104,3
ZZF,282,18
HDP,144,5
XTP,31,3
SJP,63,6
BDP,75,2
ZXP,44,2
BXP,50

2400000T171H,T17,240615|18-21|25-26|29-30|0702-19|25-26|28-29|31-0801|03|05-06|09-10|12|14|16|18|20|25|27-30|0901-03|06|08-22|24|26|28-1013
BJP,,16:45
JIP,60,4
FUP,40,4
QTP,83,8
SBT,242,18
HBB,303,9
ACB,47,2
YQB,16,2
PSB,25,2
SZB,43,3
YPB,15,2
WHB,27,2
YBB,19,2
HDB,52,2
SQB,28,3
MDB,55

2400000T171I,T17,241014-250103
2400000T171J,T17,250104
BJP,,16:45
JIP,60,4
FUP,40,4
QTP,83,8
SBT,242,18
HBB,303,9
ACB,47,2
YQB,16,2
PSB,25,2
SZB,43,3
YPB,15,2
YBB,43,7
HDB,52,2
SQB,28,3
MDB,55

2400000T171K,T17,250105-07
BJP,,16:45
JIP,60,4
FUP,40,4
QTP,83,8
SBT,242,18
HBB,302,10
ACB,46,2
YQB,16,2
PSB,23,2
SZB,41,13
YPB,15,2
YBB,43,2
HDB,54,2
SQB,28,3
MDB,55

0300000T180A,T18,!240728-29
MDB,,16:50
WHB,134,2
HBB,165,15
SBT,298,8
FUP,303,4
BJP,90

5500000T2508,T25,240615-0723|25-30|0801-22|24-250104
SNH,,17:28
SAH,26,5
JXH,43,4
XHH,73,6
JBH,93,9
QEH,45,4
SRG,70,8
YTG,60,7
VAG,178,17
CNG,153,3
YXG,15,3
ARG,11,3
HYQ,66,14
QWQ,58,3
AOQ,26,3
DCZ,19,3
GBZ,101,15
LZZ,117,12
NFZ,188,4
NNZ,13

5500000T2509,T25,250105-07

7100000T260K,T26,240615-250104
NNZ,,15:07
NFZ,13,5
LZZ,160,7
GBZ,90,6
QNZ,71,3
DCZ,35,3
AOQ,22,12
HYQ,81,11
YTG,409,6
SRG,69,7
QEH,95,8
JBH,52,6
ZDH,60,4
XHH,40,6
HNH,47,5
JXH,16,4
JSH,12,4
SNH,69

7100000T260L,T26,250105-07
NNZ,,15:07
NFZ,13,5
UCZ,89,33
LZZ,38,7
GBZ,90,6
QNZ,71,3
DCZ,35,3
AOQ,22,12
HYQ,81,11
YTG,407,10
SRG,60,6
QEH,103,8
JBH,51,14
YWH,35,4
ZDH,24,3
XHH,36,6
HNH,70,3
JXH,16,3
SNH,67

7100000T260M,T26,250107

2400000T3507,T35,240615-0819|21-1004
2400000T3508,T35,241227-250104
BJP,,19:56
XCH,448,10
OXH,44,3
BBH,74,21
HFH,111

2400000T3509,T35,250105-07
BJP,,19:56
COP,143,2
XCH,303,10
OXH,44,3
BBH,74,21
HFH,111

5300000T3603,T36,240615-0822|24-1004|1226-250104
HFH,,18:10
BBH,112,22
OXH,48,5
XCH,45,10
TXP,379,12
BJP,81

5300000T3604,T36,250105-07

2400000T4116,T41,240615-0805|07-09|11-250104
BXP,,18:48
BDP,81,2
VVP,87,16
TYV,102,14
WEV,47,2
FAV,12,3
LHV,47,4
ODY,80,30
YWY,87,5
XAY,174

2400000T4117,T41,250105-07
BXP,,18:46
BDP,81,3
TYV,206,14
WEV,47,2
FAV,12,3
LHV,47,4
ODY,80,30
YWY,87,5
XAY,174

4100000T420W,T42,!240723|27|0808|26|250105-07
XAY,,20:20
PEY,64,2
YWY,100,3
ODY,117,30
TYV,157,6
VVP,105,6
DXP,43,3
BDP,35,5
GBP,37,2
ZXP,14,2
BXP,51

4100000T420X,T42,250105-07
XAY,,20:20
PEY,64,2
YWY,100,3
ODY,117,30
TYV,157,6
DXP,145,3
BDP,35,5
ZXP,52,10
BXP,51

2400000T472X,T47,!240628
BJP,,18:58
QTP,160,2
SBT,237,8
HBB,300,14
RHX,90,4
QHX,66

0400000T480F,T48,!240728
QHX,,18:55
RHX,63,6
ADX,27,4
ZDB,28,4
HBB,42,10
SBT,298,6
FUP,292,2
BJP,88

2400000T490U,T49
BXP,,14:59
BDP,80,10
SJP,79,10
XTP,55,3
HDP,38,28
AYF,46,3
HAF,28,3
XXF,35,5
ZZF,48,25
LON,81,25
PEN,68,4
XFN,224,13
JMN,82,5
DYN,37,3
HAN,43

4200000T500H,T50,!240717
HAN,,20:10
DYN,46,3
JMN,38,3
XFN,80,20
NFF,103,4
PEN,121,5
LON,63,30
ZZF,82,26
XXF,54,5
AYF,60,4
HDP,34,4
XTP,28,3
SJP,65,6
BDP,74,16
BXP,91

4100000T560U,T56,240615-0716|18-23|25|27-250104
BJY,,18:20
CJY,26,8
YSY,26,2
XYY,36,2
XAY,20,10
WNY,38,8
LYF,242,18
AYF,187,4
HDP,34,5
XTP,32,3
YSP,40,30
SJP,26,6
BDP,74,3
FTP,106,47
TJP,86

